year,month,day,Date,low_tide_time_local_time,low_tide_height_m,transect_id,distance_along_transect_m,seaweed_id,phylum,percent_cover
2022,3,2,2022-03-02,0:06,0.7,4,0,ulva_sp,green,1
2022,3,2,2022-03-02,0:06,0.7,4,0,mastocarpus.upright_sp,red,2
2022,3,2,2022-03-02,0:06,0.7,4,0,petrocelis_crust_sp,red,2
2022,3,2,2022-03-02,0:06,0.7,4,5,BAR,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,5,mastocarpus.upright_sp,red,2
2022,3,2,2022-03-02,0:06,0.7,4,10,petalonia_fascia,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,10,ulva_sp,green,1
2022,3,2,2022-03-02,0:06,0.7,4,10,mastocarpus.upright_sp,red,1
2022,3,2,2022-03-02,0:06,0.7,4,15,mastocarpus.upright_sp,red,1
2022,3,2,2022-03-02,0:06,0.7,4,15,petrocelis_crust_sp,red,1
2022,3,2,2022-03-02,0:06,0.7,4,20,laminariales_juvenile_recruits,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,20,ulva_sp,green,1
2022,3,2,2022-03-02,0:06,0.7,4,25,laminariales_juvenile_recruits,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,25,ulva_sp,green,1
2022,3,2,2022-03-02,0:06,0.7,4,25,polysiphonia_sp,red,1
2022,3,2,2022-03-02,0:06,0.7,4,30,laminariales_juvenile_recruits,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,30,ulva_sp,green,1
2022,3,2,2022-03-02,0:06,0.7,4,35,laminariales_juvenile_recruits,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,40,laminariales_juvenile_recruits,brown,1
2022,3,2,2022-03-02,0:06,0.7,4,40,ulva_sp,green,1
2022,3,2,2022-03-02,0:06,0.7,4,40,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,0,BAR,brown,30
2023,2,18,2023-02-18,22:34,0.3,2,0,melanosiphon_intestinalis,brown,2
2023,2,18,2023-02-18,22:34,0.3,2,0,cladophora_microcladioides,green,1
2023,2,18,2023-02-18,22:34,0.3,2,0,mastocarpus.upright_sp,red,3
2023,2,18,2023-02-18,22:34,0.3,2,0,petrocelis_crust_sp,red,5
2023,2,18,2023-02-18,22:34,0.3,2,10,BAR,brown,5
2023,2,18,2023-02-18,22:34,0.3,2,10,ulva_sp,green,50
2023,2,18,2023-02-18,22:34,0.3,2,10,ulva_sp,green,2
2023,2,18,2023-02-18,22:34,0.3,2,10,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,10,pyropia_sp,red,10
2023,2,18,2023-02-18,22:34,0.3,2,15,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,2,15,ulva_sp,green,10
2023,2,18,2023-02-18,22:34,0.3,2,15,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,2,15,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,15,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,15,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,20,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,2,20,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,2,20,petalonia_fascia,brown,2
2023,2,18,2023-02-18,22:34,0.3,2,20,ulva_sp,green,3
2023,2,18,2023-02-18,22:34,0.3,2,20,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,2,20,mastocarpus.upright_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,2,20,polysiphonia_sp,red,5
2023,2,18,2023-02-18,22:34,0.3,2,20,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,2,25,ulva_sp,green,3
2023,2,18,2023-02-18,22:34,0.3,2,25,mastocarpus.upright_sp,red,4
2023,2,18,2023-02-18,22:34,0.3,2,25,petrocelis_crust_sp,red,5
2023,2,18,2023-02-18,22:34,0.3,2,25,pyropia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,30,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,2,30,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,2,30,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,2,30,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,2,30,acrosiphonia_arcta,green,1
2023,2,18,2023-02-18,22:34,0.3,2,30,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,2,35,BAR,brown,10
2023,2,18,2023-02-18,22:34,0.3,2,35,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,2,35,acrosiphonia_arcta,green,10
2023,2,18,2023-02-18,22:34,0.3,2,35,mastocarpus.upright_sp,red,30
2023,2,18,2023-02-18,22:34,0.3,2,35,polyneura_latissima,red,1
2023,2,18,2023-02-18,22:34,0.3,2,35,polysiphonia_sp,red,5
2023,2,18,2023-02-18,22:34,0.3,2,40,BAR,brown,5
2023,2,18,2023-02-18,22:34,0.3,2,40,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,2,40,ulva_sp,green,5
2023,2,18,2023-02-18,22:34,0.3,2,40,mastocarpus.upright_sp,red,30
2023,2,18,2023-02-18,22:34,0.3,2,40,petrocelis_crust_sp,red,3
2023,2,18,2023-02-18,22:34,0.3,2,40,RATT,red,1
2023,2,18,2023-02-18,22:34,0.3,2,40,RAI,red,2
2023,2,18,2023-02-18,22:34,0.3,2,40,polysiphonia_sp,red,60
2023,2,18,2023-02-18,22:34,0.3,3,0,BAR,brown,25
2023,2,18,2023-02-18,22:34,0.3,3,0,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,0,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,0,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,5,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,5,ulva_sp,green,5
2023,2,18,2023-02-18,22:34,0.3,3,5,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,5,pyropia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,10,ulva_sp,green,2
2023,2,18,2023-02-18,22:34,0.3,3,10,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,10,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,10,pyropia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,15,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,15,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,15,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,15,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,15,pyropia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,20,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,20,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,20,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,20,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,25,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,25,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,25,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,25,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,3,30,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,30,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,30,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,30,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,35,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,35,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,35,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,35,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,40,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,40,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,40,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,40,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,40,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,40,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,3,45,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,45,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,45,mastocarpus.upright_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,3,45,petrocelis_crust_sp,red,10
2023,2,18,2023-02-18,22:34,0.3,3,45,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,3,50,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,50,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,50,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,50,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,50,pyropia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,50,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,3,50,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,50,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,3,55,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,55,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,55,hincksia_ovata,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,55,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,55,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,55,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,55,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,3,55,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,3,60,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,60,hincksia_ovata,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,60,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,60,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,60,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,60,hollenbergia_subulata,red,2
2023,2,18,2023-02-18,22:34,0.3,3,65,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,65,desmarestia_viridis,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,65,desmarestia_ligulata,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,65,hincksia_ovata,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,65,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,3,65,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,65,polyneura_latissima,red,1
2023,2,18,2023-02-18,22:34,0.3,3,65,hollenbergia_subulata,red,2
2023,2,18,2023-02-18,22:34,0.3,3,70,desmarestia_viridis,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,70,ulva_sp,green,2
2023,2,18,2023-02-18,22:34,0.3,3,70,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,70,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,3,70,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,70,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,3,70,RAS,red,1
2023,2,18,2023-02-18,22:34,0.3,3,75,BAS,brown,5
2023,2,18,2023-02-18,22:34,0.3,3,75,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,75,BAW,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,75,hincksia_ovata,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,75,ulva_sp,green,5
2023,2,18,2023-02-18,22:34,0.3,3,75,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,3,75,prionitis_sternbergii,red,1
2023,2,18,2023-02-18,22:34,0.3,3,75,hollenbergia_subulata,red,10
2023,2,18,2023-02-18,22:34,0.3,3,80,BAS,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,80,BAW,brown,1
2023,2,18,2023-02-18,22:34,0.3,3,80,ulva_sp,green,5
2023,2,18,2023-02-18,22:34,0.3,3,80,mastocarpus.upright_sp,red,5
2023,2,18,2023-02-18,22:34,0.3,3,80,polyneura_latissima,red,1
2023,2,18,2023-02-18,22:34,0.3,3,80,RATT,red,2
2023,2,18,2023-02-18,22:34,0.3,3,80,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,3,80,prionitis_sternbergii,red,1
2023,2,18,2023-02-18,22:34,0.3,3,80,polysiphonia_sp,red,10
2023,2,18,2023-02-18,22:34,0.3,3,80,hollenbergia_subulata,red,20
2023,2,18,2023-02-18,22:34,0.3,3,80,RAS,red,1
2023,2,18,2023-02-18,22:34,0.3,3,85,BAS,brown,5
2023,2,18,2023-02-18,22:34,0.3,3,85,BAW,brown,5
2023,2,18,2023-02-18,22:34,0.3,3,85,ulva_sp,green,15
2023,2,18,2023-02-18,22:34,0.3,3,85,mastocarpus.upright_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,3,85,polyneura_latissima,red,2
2023,2,18,2023-02-18,22:34,0.3,3,85,RATT,red,1
2023,2,18,2023-02-18,22:34,0.3,3,85,RAI,red,2
2023,2,18,2023-02-18,22:34,0.3,3,85,prionitis_sternbergii,red,1
2023,2,18,2023-02-18,22:34,0.3,3,85,polysiphonia_sp,red,30
2023,2,18,2023-02-18,22:34,0.3,3,85,odonthalia_floccosa,red,1
2023,2,18,2023-02-18,22:34,0.3,3,85,cumathamnion_decipiens,red,1
2023,2,18,2023-02-18,22:34,0.3,3,85,RAS,red,1
2023,2,18,2023-02-18,22:34,0.3,3,90,BAW,brown,10
2023,2,18,2023-02-18,22:34,0.3,3,90,ulva_sp,green,2
2023,2,18,2023-02-18,22:34,0.3,3,90,polyneura_latissima,red,10
2023,2,18,2023-02-18,22:34,0.3,3,90,RATT,red,15
2023,2,18,2023-02-18,22:34,0.3,3,90,RAI,red,5
2023,2,18,2023-02-18,22:34,0.3,3,90,prionitis_sternbergii,red,10
2023,2,18,2023-02-18,22:34,0.3,3,90,polysiphonia_sp,red,10
2023,2,18,2023-02-18,22:34,0.3,3,90,odonthalia_floccosa,red,1
2023,2,18,2023-02-18,22:34,0.3,3,90,crustose_coralline,red,10
2023,2,18,2023-02-18,22:34,0.3,3,90,cumathamnion_decipiens,red,10
2023,2,18,2023-02-18,22:34,0.3,3,90,RAS,red,2
2023,2,18,2023-02-18,22:34,0.3,4,0,BAR,brown,20
2023,2,18,2023-02-18,22:34,0.3,4,0,melanosiphon_intestinalis,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,0,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,0,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,0,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,5,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,10,BAR,brown,5
2023,2,18,2023-02-18,22:34,0.3,4,10,ulva_sp,green,2
2023,2,18,2023-02-18,22:34,0.3,4,10,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,10,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,10,pyropia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,15,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,15,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,15,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,15,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,20,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,20,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,20,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,25,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,25,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,30,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,30,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,30,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,30,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,30,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,30,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,30,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,35,BAR,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,35,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,35,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,35,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,35,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,35,petrocelis_crust_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,35,polysiphonia_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,4,35,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,4,40,alaria_marginata,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,40,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,40,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,40,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,40,acrosiphonia_arcta,green,1
2023,2,18,2023-02-18,22:34,0.3,4,40,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,40,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,45,desmarestia_viridis,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,45,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,45,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,45,acrosiphonia_arcta,green,1
2023,2,18,2023-02-18,22:34,0.3,4,45,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,45,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,4,45,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,45,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,4,50,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,50,petalonia_fascia,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,50,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,50,acrosiphonia_arcta,green,1
2023,2,18,2023-02-18,22:34,0.3,4,50,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,50,petrocelis_crust_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,4,50,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,50,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,4,55,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,55,desmarestia_viridis,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,55,acrosiphonia_arcta,green,1
2023,2,18,2023-02-18,22:34,0.3,4,55,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,55,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,4,55,polysiphonia_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,4,55,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,4,60,BAS,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,60,BAW,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,60,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,60,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,60,RATT,red,1
2023,2,18,2023-02-18,22:34,0.3,4,60,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,4,60,polysiphonia_sp,red,3
2023,2,18,2023-02-18,22:34,0.3,4,60,hollenbergia_subulata,red,1
2023,2,18,2023-02-18,22:34,0.3,4,65,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,65,desmarestia_viridis,brown,2
2023,2,18,2023-02-18,22:34,0.3,4,65,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,65,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,65,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,4,65,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,65,hollenbergia_subulata,red,10
2023,2,18,2023-02-18,22:34,0.3,4,70,BAS,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,70,laminariales_juvenile_recruits,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,70,ulva_sp,green,1
2023,2,18,2023-02-18,22:34,0.3,4,70,mastocarpus.upright_sp,red,2
2023,2,18,2023-02-18,22:34,0.3,4,70,RATT,red,1
2023,2,18,2023-02-18,22:34,0.3,4,70,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,4,70,polysiphonia_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,70,hollenbergia_subulata,red,10
2023,2,18,2023-02-18,22:34,0.3,4,75,BAS,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,75,desmarestia_viridis,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,75,BAW,brown,1
2023,2,18,2023-02-18,22:34,0.3,4,75,ulva_sp,green,2
2023,2,18,2023-02-18,22:34,0.3,4,75,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,75,polyneura_latissima,red,1
2023,2,18,2023-02-18,22:34,0.3,4,75,RATT,red,5
2023,2,18,2023-02-18,22:34,0.3,4,75,polysiphonia_sp,red,40
2023,2,18,2023-02-18,22:34,0.3,4,75,hollenbergia_subulata,red,2
2023,2,18,2023-02-18,22:34,0.3,4,80,BAS,brown,5
2023,2,18,2023-02-18,22:34,0.3,4,80,BAW,brown,2
2023,2,18,2023-02-18,22:34,0.3,4,80,ulva_sp,green,3
2023,2,18,2023-02-18,22:34,0.3,4,80,mastocarpus.upright_sp,red,1
2023,2,18,2023-02-18,22:34,0.3,4,80,polyneura_latissima,red,1
2023,2,18,2023-02-18,22:34,0.3,4,80,RATT,red,1
2023,2,18,2023-02-18,22:34,0.3,4,80,RAI,red,1
2023,2,18,2023-02-18,22:34,0.3,4,80,prionitis_sternbergii,red,1
2023,2,18,2023-02-18,22:34,0.3,4,80,polysiphonia_sp,red,15
2023,2,18,2023-02-18,22:34,0.3,4,80,RAE,red,1
2023,2,18,2023-02-18,22:34,0.3,4,80,cumathamnion_decipiens,red,2
2023,2,18,2023-02-18,22:34,0.3,4,80,RAS,red,1
2023,3,4,2023-03-04,22:20,1.2,2,0,BAR,brown,30
2023,3,4,2023-03-04,22:20,1.2,2,0,melanosiphon_intestinalis,brown,2
2023,3,4,2023-03-04,22:20,1.2,2,0,petalonia_fascia,brown,1
2023,3,4,2023-03-04,22:20,1.2,2,0,rhizoclonium_tortuosum,green,1
2023,3,4,2023-03-04,22:20,1.2,2,0,mastocarpus.upright_sp,red,3
2023,3,4,2023-03-04,22:20,1.2,2,0,petrocelis_crust_sp,red,2
2023,3,4,2023-03-04,22:20,1.2,2,5,BAS,brown,1
2023,3,4,2023-03-04,22:20,1.2,2,5,ulva_sp,green,2
2023,3,4,2023-03-04,22:20,1.2,2,5,ulva_sp,green,1
2023,3,4,2023-03-04,22:20,1.2,2,5,mastocarpus.upright_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,2,10,BAR,brown,5
2023,3,4,2023-03-04,22:20,1.2,2,10,ulva_sp,green,20
2023,3,4,2023-03-04,22:20,1.2,2,10,ulva_sp,green,5
2023,3,4,2023-03-04,22:20,1.2,2,10,ulva_sp,green,5
2023,3,4,2023-03-04,22:20,1.2,2,10,mastocarpus.upright_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,2,10,petrocelis_crust_sp,red,3
2023,3,4,2023-03-04,22:20,1.2,2,10,pyropia_sp,red,10
2023,3,4,2023-03-04,22:20,1.2,2,15,BAR,brown,2
2023,3,4,2023-03-04,22:20,1.2,2,15,ulva_sp,green,5
2023,3,4,2023-03-04,22:20,1.2,2,15,ulva_sp,green,1
2023,3,4,2023-03-04,22:20,1.2,2,15,mastocarpus.upright_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,2,15,pyropia_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,2,15,polysiphonia_sp,red,2
2023,3,4,2023-03-04,22:20,1.2,3,0,BAR,brown,30
2023,3,4,2023-03-04,22:20,1.2,3,0,melanosiphon_intestinalis,brown,1
2023,3,4,2023-03-04,22:20,1.2,3,0,mastocarpus.upright_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,0,petrocelis_crust_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,5,ulva_sp,green,5
2023,3,4,2023-03-04,22:20,1.2,3,5,ulva_sp,green,1
2023,3,4,2023-03-04,22:20,1.2,3,5,mastocarpus.upright_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,5,petrocelis_crust_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,5,pyropia_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,10,BAR,brown,1
2023,3,4,2023-03-04,22:20,1.2,3,10,petalonia_fascia,brown,2
2023,3,4,2023-03-04,22:20,1.2,3,10,ulva_sp,green,10
2023,3,4,2023-03-04,22:20,1.2,3,10,ulva_sp,green,2
2023,3,4,2023-03-04,22:20,1.2,3,10,acrosiphonia_arcta,green,1
2023,3,4,2023-03-04,22:20,1.2,3,10,mastocarpus.upright_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,10,pyropia_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,15,BAR,brown,1
2023,3,4,2023-03-04,22:20,1.2,3,15,petalonia_fascia,brown,2
2023,3,4,2023-03-04,22:20,1.2,3,15,ulva_sp,green,5
2023,3,4,2023-03-04,22:20,1.2,3,15,ulva_sp,green,2
2023,3,4,2023-03-04,22:20,1.2,3,15,pyropia_sp,red,1
2023,3,4,2023-03-04,22:20,1.2,3,20,petalonia_fascia,brown,2
2023,3,4,2023-03-04,22:20,1.2,3,20,ulva_sp,green,1
2023,3,4,2023-03-04,22:20,1.2,3,20,ulva_sp,green,1
2023,3,4,2023-03-04,22:20,1.2,3,20,acrosiphonia_arcta,green,1
2023,3,4,2023-03-04,22:20,1.2,4,0,BAR,brown,20
2023,3,4,2023-03-04,22:20,1.2,4,0,melanosiphon_intestinalis,brown,5
2023,3,4,2023-03-04,22:20,1.2,4,0,petalonia_fascia,brown,1
2023,3,4,2023-03-04,22:20,1.2,4,0,ulva_sp,green,1
2023,3,4,2023-03-04,22:20,1.2,4,0,mastocarpus.upright_sp,red,3
